tiempo_t,anio,trimestre,variable,modelo,prediccion,lim_inf_80,lim_sup_80,lim_inf_95,lim_sup_95
2029.25,2029,II,pobreza_mujeres,Prophet,12.71744022467788,11.724965785568546,13.709914663787213,11.197713739791714,14.237166709564045
2029.5,2029,III,pobreza_mujeres,Prophet,13.037546828263991,12.042945218604478,14.032148437923505,11.514563113472862,14.56053054305512
2029.75,2029,IV,pobreza_mujeres,Prophet,13.021565216437306,12.02489171577082,14.018238717103792,11.49540891854175,14.547721514332862
2030.0,2030,I,pobreza_mujeres,Prophet,11.818595509739424,10.819901299579817,12.817289719899032,10.289345000432526,13.347846019046322
2030.25,2030,II,pobreza_mujeres,Prophet,12.153303197925187,11.152635844376224,13.15397055147415,10.621031312803337,13.685575083047036
2030.5,2030,III,pobreza_mujeres,Prophet,12.473409801510819,11.470813661873697,13.47600594114794,10.938184462691476,14.008635140330162
2030.75,2030,IV,pobreza_mujeres,Prophet,12.457428189683526,11.452944757785442,13.46191162158161,10.919312934589584,13.995543444777468
2031.0,2031,I,pobreza_mujeres,Prophet,11.25445848298611,10.248126684615984,12.260790281356234,9.713512916731855,12.795404049240364
2031.25,2031,II,pobreza_mujeres,Prophet,11.5891661711725,10.581022618526237,12.597309723818764,10.04544635618291,13.13288598616209
2031.5,2031,III,pobreza_mujeres,Prophet,11.909272774757927,10.899351986927854,12.919193562588,10.36283156839313,13.455713981122724
2031.75,2031,IV,pobreza_mujeres,Prophet,11.893291162930169,10.881625758051737,12.9049565678086,10.34417851171007,13.442403814150268
2032.0,2032,I,pobreza_mujeres,Prophet,10.690321456232542,9.67694231980728,11.703700592657805,9.13858465358136,12.242058258883725
2032.25,2032,II,pobreza_mujeres,Prophet,11.025029144419381,10.009965577482529,12.040092711356234,9.470713057547327,12.579345231291436
2032.5,2032,III,pobreza_mujeres,Prophet,11.345135748005028,10.328415598138589,12.361855897871466,9.788283018522044,12.901988477488011
2032.75,2032,IV,pobreza_mujeres,Prophet,11.3291541361781,10.310803913841452,12.34750435851475,9.769805358225108,12.888502914131093
2033.0,2033,I,pobreza_mujeres,Prophet,10.126184429480293,9.106229411708535,11.146139447252052,8.564378308517288,11.687990550443299
2033.25,2033,II,pobreza_mujeres,Prophet,10.460892117664983,9.439356440845788,11.482427794484177,8.896665612535593,12.025118622794373
2033.5,2033,III,pobreza_mujeres,Prophet,10.780998721250807,9.757905464415643,11.804091978085971,9.214387171721961,12.347610270779652
2033.75,2033,IV,pobreza_mujeres,Prophet,10.76501710942432,9.740388369265647,11.789645849582994,9.196054351056352,12.333979867792289
2034.0,2034,I,pobreza_mujeres,Prophet,9.56204740272672,8.535904361368907,10.588190444084532,7.990765870647568,11.13332893480587
2034.25,2034,II,pobreza_mujeres,Prophet,9.896755090911856,8.869118077311638,10.924392104512075,8.323185913836522,11.470324267987191
2034.5,2034,III,pobreza_mujeres,Prophet,10.216861694497911,9.187750240224233,11.24597314877159,8.64103478014134,11.792688608854483
2034.75,2034,IV,pobreza_mujeres,Prophet,10.200880082670974,9.170312972708935,11.231447192633013,8.622824195541602,11.778935969800346
2025.0,2025,I,pobreza_mujeres,Regresion Polinomica (G2),14.590269027685281,13.353218754204764,15.827319301165797,12.69603579641824,16.484502258952322
2025.25,2025,II,pobreza_mujeres,Regresion Polinomica (G2),14.371953839799971,13.134903566319455,15.609004113280488,12.47772060853293,16.266187071067012
2025.5,2025,III,pobreza_mujeres,Regresion Polinomica (G2),14.150019499793416,12.9129692263129,15.387069773273932,12.255786268526375,16.044252731060457
2025.75,2025,IV,pobreza_mujeres,Regresion Polinomica (G2),13.924466007665615,12.687415734185098,15.161516281146131,12.030232776398574,15.818699238932656
2026.0,2026,I,pobreza_mujeres,Regresion Polinomica (G2),13.695293363416567,12.458243089936051,14.932343636897084,11.801060132149527,15.589526594683608
2026.25,2026,II,pobreza_mujeres,Regresion Polinomica (G2),13.462501567031723,12.225451293551206,14.699551840512239,11.568268335764682,15.356734798298763
2026.5,2026,III,pobreza_mujeres,Regresion Polinomica (G2),13.226090618525632,11.989040345045115,14.463140892006148,11.33185738725859,15.120323849792673
2026.75,2026,IV,pobreza_mujeres,Regresion Polinomica (G2),12.986060517898295,11.749010244417779,14.223110791378812,11.091827286631254,14.880293749165336
2027.0,2027,I,pobreza_mujeres,Regresion Polinomica (G2),12.74241126513516,11.505360991654644,13.979461538615677,10.84817803386812,14.636644496402202
2027.25,2027,II,pobreza_mujeres,Regresion Polinomica (G2),12.49514286025078,11.258092586770264,13.732193133731297,10.60090962898374,14.389376091517821
2027.5,2027,III,pobreza_mujeres,Regresion Polinomica (G2),12.244255303245154,11.007205029764638,13.48130557672567,10.350022071978113,14.138488534512195
2027.75,2027,IV,pobreza_mujeres,Regresion Polinomica (G2),11.98974859410373,10.752698320623214,13.226798867584247,10.09551536283669,13.883981825370771
2028.0,2028,I,pobreza_mujeres,Regresion Polinomica (G2),11.731622732855612,10.494572459375096,12.968673006336129,9.837389501588572,13.625855964122653
2028.25,2028,II,pobreza_mujeres,Regresion Polinomica (G2),11.469877719457145,10.232827445976628,12.706927992937661,9.575644488190104,13.364110950724186
2028.5,2028,III,pobreza_mujeres,Regresion Polinomica (G2),11.204513553951983,9.967463280471467,12.4415638274325,9.310280322684942,13.098746785219024
2028.75,2028,IV,pobreza_mujeres,Regresion Polinomica (G2),10.935530236311024,9.698479962830508,12.17258050979154,9.041297005043983,12.829763467578065
2029.0,2029,I,pobreza_mujeres,Regresion Polinomica (G2),10.662927766548819,9.425877493068302,11.899978040029335,8.768694535281778,12.55716099781586
2029.25,2029,II,pobreza_mujeres,Regresion Polinomica (G2),10.386706144665368,9.149655871184851,11.623756418145884,8.492472913398327,12.280939375932409
2029.5,2029,III,pobreza_mujeres,Regresion Polinomica (G2),10.10686537064612,8.869815097165603,11.343915644126636,8.212632139379078,12.00109860191316
2029.75,2029,IV,pobreza_mujeres,Regresion Polinomica (G2),9.823405444505624,8.586355171025108,11.060455717986141,7.929172213238583,11.717638675772665
2030.0,2030,I,pobreza_mujeres,Regresion Polinomica (G2),9.536326366243884,8.299276092763368,10.7733766397244,7.642093134976842,11.430559597510925
2030.25,2030,II,pobreza_mujeres,Regresion Polinomica (G2),9.245628135860898,8.008577862380381,10.482678409341414,7.351394904593856,11.139861367127939
2030.5,2030,III,pobreza_mujeres,Regresion Polinomica (G2),8.951310753342113,7.714260479861596,10.18836102682263,7.057077522075072,10.845543984609154
2030.75,2030,IV,pobreza_mujeres,Regresion Polinomica (G2),8.653374218702083,7.416323945221566,9.8904244921826,6.759140987435042,10.547607449969124
2031.0,2031,I,pobreza_mujeres,Regresion Polinomica (G2),8.351818531926256,7.114768258445738,9.588868805406772,6.457585300659214,10.246051763193297
2031.25,2031,II,pobreza_mujeres,Regresion Polinomica (G2),8.046643693029182,6.809593419548665,9.283693966509698,6.15241046176214,9.940876924296223
2031.5,2031,III,pobreza_mujeres,Regresion Polinomica (G2),7.7378497020108625,6.500799428530345,8.974899975491379,5.843616470743821,9.632082933277903
2031.75,2031,IV,pobreza_mujeres,Regresion Polinomica (G2),7.425436558871297,6.18838628539078,8.662486832351814,5.531203327604255,9.319669790138338
2032.0,2032,I,pobreza_mujeres,Regresion Polinomica (G2),7.109404263595934,5.872353990115417,8.34645453707645,5.215171032328892,9.003637494862975
2032.25,2032,II,pobreza_mujeres,Regresion Polinomica (G2),6.789752816199325,5.552702542718808,8.026803089679841,4.895519584932283,8.683986047466366
2032.5,2032,III,pobreza_mujeres,Regresion Polinomica (G2),6.46648221668147,5.229431943200953,7.7035324901619875,4.572248985414428,8.360715447948511
2032.75,2032,IV,pobreza_mujeres,Regresion Polinomica (G2),6.139592465042369,4.902542191561852,7.376642738522887,4.245359233775328,8.03382569630941
2033.0,2033,I,pobreza_mujeres,Regresion Polinomica (G2),5.809083561267471,4.572033287786954,7.046133834747988,3.914850330000429,7.703316792534513
2033.25,2033,II,pobreza_mujeres,Regresion Polinomica (G2),5.474955505371327,4.237905231890809,6.712005778851844,3.580722274104285,7.369188736638368
2033.5,2033,III,pobreza_mujeres,Regresion Polinomica (G2),5.137208297339384,3.900158023858867,6.374258570819902,3.2429750660723426,7.031441528606426
2033.75,2033,IV,pobreza_mujeres,Regresion Polinomica (G2),4.7958419371861964,3.558791663705679,6.032892210666714,2.9016087059191547,6.690075168453238
2034.0,2034,I,pobreza_mujeres,Regresion Polinomica (G2),4.450856424911763,3.2138061514312453,5.68790669839228,2.556623193644721,6.345089656178804
2034.25,2034,II,pobreza_mujeres,Regresion Polinomica (G2),4.102251760516083,2.8652014870355655,5.3393020339966,2.208018529249041,5.996484991783125
2034.5,2034,III,pobreza_mujeres,Regresion Polinomica (G2),3.7500279439846054,2.512977670504088,4.987078217465123,1.8557947127175636,5.644261175251647
2034.75,2034,IV,pobreza_mujeres,Regresion Polinomica (G2),3.394184975346434,2.1571347018659166,4.631235248826951,1.4999517440793921,5.288418206613476
2025.0,2025,I,ingreso_hombres,Holt-Winters,8494.548590861976,8327.144514165626,8661.952667558326,8238.21109842069,8750.886083303261
2025.25,2025,II,ingreso_hombres,Holt-Winters,8545.687702101175,8308.942586440651,8782.432817761699,8183.171743745997,8908.203660456353
2025.5,2025,III,ingreso_hombres,Holt-Winters,8459.09460655519,8169.142240322955,8749.046972787426,8015.10504576208,8903.084167348301
2025.75,2025,IV,ingreso_hombres,Holt-Winters,8464.476602377094,8129.668448984394,8799.284755769793,7951.801617494521,8977.151587259665
2026.0,2026,I,ingreso_hombres,Holt-Winters,8929.768217593715,8555.441322390088,9304.095112797342,8356.580159313162,9502.956275874269
2026.25,2026,II,ingreso_hombres,Holt-Winters,8980.907328832915,8570.852760065116,9390.961897600713,8353.011270407223,9608.803387258606
2026.5,2026,III,ingreso_hombres,Holt-Winters,8894.31423328693,8451.404677890005,9337.223788683856,8216.108976585389,9572.519489988472
2026.75,2026,IV,ingreso_hombres,Holt-Winters,8899.696229108835,8426.205997787787,9373.186460429883,8174.6643123984795,9624.72814581919
2027.0,2027,I,ingreso_hombres,Holt-Winters,9364.987844325457,8862.775614236407,9867.200074414506,8595.975367001598,10134.000321649315
2027.25,2027,II,ingreso_hombres,Holt-Winters,9416.126955564656,8886.748783606674,9945.505127522638,8605.516629753996,10226.737281375315
2027.5,2027,III,ingreso_hombres,Holt-Winters,9329.533860018671,8774.317349241,9884.750370796342,8479.358577890362,10179.709142146981
2027.75,2027,IV,ingreso_hombres,Holt-Winters,9334.915855840574,8755.011123376104,9914.820588305045,8446.936734254354,10222.894977426795
2028.0,2028,I,ingreso_hombres,Holt-Winters,9800.207471057196,9196.6234888068,10403.791453307593,8875.969498236276,10724.445443878116
2028.25,2028,II,ingreso_hombres,Holt-Winters,9851.346582296395,9224.977882149426,10477.715282443365,8892.219510196348,10810.473654396443
2028.5,2028,III,ingreso_hombres,Holt-Winters,9764.753486750411,9116.400285618218,10413.106687882604,8771.96264751674,10757.544325984081
2028.75,2028,IV,ingreso_hombres,Holt-Winters,9770.135482572316,9100.519175786916,10439.751789357715,8744.785512807171,10795.48545233746
2029.0,2029,I,ingreso_hombres,Holt-Winters,10235.427097788937,9545.202407410887,10925.651788166988,9178.520540647547,11292.333654930328
2029.25,2029,II,ingreso_hombres,Holt-Winters,10286.566209028137,9576.330862046565,10996.801556009708,9199.018333962604,11374.11408409367
2029.5,2029,III,ingreso_hombres,Holt-Winters,10199.97311348215,9470.275660426028,10929.670566538272,9082.623888489963,11317.322338474338
2029.75,2029,IV,ingreso_hombres,Holt-Winters,10205.355109304055,9456.701318896801,10954.008899711309,9058.978992742947,11351.731225865164
2030.0,2030,I,ingreso_hombres,Holt-Winters,10670.646724520677,9903.50487141546,11437.788577625894,9495.960761953313,11845.332687088041
2030.25,2030,II,ingreso_hombres,Holt-Winters,10721.785835759876,9936.591116164625,11506.980555355127,9519.45642137965,11924.115250140103
2030.5,2030,III,ingreso_hombres,Holt-Winters,10635.192740213892,9832.350992062477,11438.034488365307,9405.841313357036,11864.544167070748
2030.75,2030,IV,ingreso_hombres,Holt-Winters,10640.574736035796,9820.465598500201,11460.683873571392,9384.782619184416,11896.366852887177
2031.0,2031,I,ingreso_hombres,Holt-Winters,11105.866351252418,10268.845967770667,11942.88673473417,9824.178889045988,12387.553813458848
2031.25,2031,II,ingreso_hombres,Holt-Winters,11157.005462491616,10303.408808761944,12010.602116221287,9849.935586468055,12464.075338515177
2031.5,2031,III,ingreso_hombres,Holt-Winters,11070.412366945633,10200.555268248927,11940.26946564234,9738.443684566302,12402.381049324964
2031.75,2031,IV,ingreso_hombres,Holt-Winters,11075.794362767536,10189.975251973685,11961.613473561387,9719.38384936445,12432.204876170621
2032.0,2032,I,ingreso_hombres,Holt-Winters,11541.085977984158,10639.587435588128,12442.584520380187,10160.666334940237,12921.505621028078
2032.25,2032,II,ingreso_hombres,Holt-Winters,11592.225089223357,10675.315198974198,12509.134979472516,10188.206819779334,12996.24335866738
2032.5,2032,III,ingreso_hombres,Holt-Winters,11505.631993677373,10573.565541254971,12437.698446099774,10078.40523840557,12932.858748949175
2032.75,2032,IV,ingreso_hombres,Holt-Winters,11511.013989499277,10564.033526857182,12457.994452141373,10060.950156078567,12961.077822919988
2033.0,2033,I,ingreso_hombres,Holt-Winters,11976.305604715897,11014.642398847856,12937.968810583938,10503.758820730462,13448.852388701333
2033.25,2033,II,ingreso_hombres,Holt-Winters,12027.444715955098,11051.319597737687,13003.56983417251,10532.753128684688,13522.136303225509
2033.5,2033,III,ingreso_hombres,Holt-Winters,11940.851620409112,10950.475746657377,12931.227494160847,10424.33856372677,13457.364677091455
2033.75,2033,IV,ingreso_hombres,Holt-Winters,11946.233616231017,10941.809156052916,12950.658076409118,10408.208661583301,13484.258570878732
2034.0,2034,I,ingreso_hombres,Holt-Winters,12411.525231447638,11393.245986299911,13429.804476595365,10852.28513731518,13970.765325580096
2034.25,2034,II,ingreso_hombres,Holt-Winters,12462.664342686838,11430.716308145766,13494.61237722791,10882.49391479582,14042.834770577856
2034.5,2034,III,ingreso_hombres,Holt-Winters,12376.071247140853,11330.633123248415,13421.509371033291,10775.244119930558,13976.898374351149
2034.75,2034,IV,ingreso_hombres,Holt-Winters,12381.453242962756,11322.696899046792,13440.20958687872,10760.232591341437,14002.673894584075
2025.0,2025,I,ingreso_hombres,SARIMA,8488.825271479047,8316.813138024265,8660.837404933829,8225.431692126413,8752.218850831681
2025.25,2025,II,ingreso_hombres,SARIMA,8585.477668213729,8342.215776189245,8828.739560238213,8212.982896051239,8957.97244037622
2025.5,2025,III,ingreso_hombres,SARIMA,8561.638497790576,8263.704743128576,8859.572252452577,8105.427435964388,9017.849559616765
2025.75,2025,IV,ingreso_hombres,SARIMA,8535.998946762109,8191.974679852545,8880.023213671673,8009.2117880568385,9062.78610546738
2026.0,2026,I,ingreso_hombres,SARIMA,8987.519986835996,8602.889163476337,9372.150810195655,8398.554038566519,9576.485935105473
2026.25,2026,II,ingreso_hombres,SARIMA,9096.888191904027,8675.546235372287,9518.230148435767,8451.7083209648,9742.068062843253
2026.5,2026,III,ingreso_hombres,SARIMA,9064.99844456582,8609.897116958811,9520.099772172827,8368.12453666759,9761.872352464048
2026.75,2026,IV,ingreso_hombres,SARIMA,9042.950382574589,8556.42659852562,9529.474166623557,8297.960838249608,9787.93992689957
2027.0,2027,I,ingreso_hombres,SARIMA,9506.389244327833,8990.352843963487,10022.425644692179,8716.208506269928,10296.569982385738
2027.25,2027,II,ingreso_hombres,SARIMA,9616.615066573297,9072.664939671336,10160.565193475257,8783.691434754672,10449.538698391922
2027.5,2027,III,ingreso_hombres,SARIMA,9593.781961814171,9023.28225575612,10164.281667872223,8720.20428691278,10467.359636715562
2027.75,2027,IV,ingreso_hombres,SARIMA,9576.490502667973,8980.622993343972,10172.358011991975,8664.068379015596,10488.91262632035
2028.0,2028,I,ingreso_hombres,SARIMA,10042.12319726377,9421.9246300906,10662.321764436942,9092.444141279851,10991.80225324769
2028.25,2028,II,ingreso_hombres,SARIMA,10159.168101215113,9515.557631459282,10802.778570970944,9173.639569401497,11144.696633028729
2028.5,2028,III,ingreso_hombres,SARIMA,10139.764153792717,9473.56402557674,10805.964282008696,9119.645207462,11159.883100123436
2028.75,2028,IV,ingreso_hombres,SARIMA,10127.512384416907,9439.463850597778,10815.560918236035,9073.938067006366,11181.086701827448
2029.0,2029,I,ingreso_hombres,SARIMA,10599.009777612477,9889.78558249057,11308.233972734384,9513.010228832056,11685.009326392897
2029.25,2029,II,ingreso_hombres,SARIMA,10720.06889256216,9990.28321648871,11449.85456863561,9602.584576074689,11837.55320904963
2029.5,2029,III,ingreso_hombres,SARIMA,10706.094440921977,9956.31093412975,11455.877947714205,9557.988446146379,11854.200435697576
2029.75,2029,IV,ingreso_hombres,SARIMA,10698.647737099905,9929.386090380589,11467.909383819222,9520.715840560952,11876.57963363886
2030.0,2030,I,ingreso_hombres,SARIMA,11174.670728182466,10386.412106175081,11962.92935018985,9967.649713233657,12381.691743131274
2030.25,2030,II,ingreso_hombres,SARIMA,11300.980904365746,10494.172482728585,12107.789326002907,10065.555508733843,12536.406299997649
2030.5,2030,III,ingreso_hombres,SARIMA,11291.670206555098,10466.728994540379,12116.611418569817,10028.478975657561,12554.861437452635
2030.75,2030,IV,ingreso_hombres,SARIMA,11289.137851382988,10446.453938319508,12131.821764446468,9998.778109504534,12579.497593261442
2031.0,2031,I,ingreso_hombres,SARIMA,11770.173550930354,10910.112883656444,12630.234218204265,10453.20565416718,13087.14144769353
2031.25,2031,II,ingreso_hombres,SARIMA,11901.214064187663,11024.120839127003,12778.307289248323,10558.165063313527,13244.2630650618
2031.5,2031,III,ingreso_hombres,SARIMA,11896.875002033676,11003.073738047673,12790.676266019678,10528.24181655511,13265.508187512241
2031.75,2031,IV,ingreso_hombres,SARIMA,11899.211257708292,10989.008602494278,12809.413912922306,10505.463441911832,13292.959073504751
2032.0,2032,I,ingreso_hombres,SARIMA,12385.080331037963,11458.766643557146,13311.39401851878,10966.662497082963,13803.498164992963
2032.25,2032,II,ingreso_hombres,SARIMA,12521.06405235058,11578.91479577285,13463.213308928312,11078.398003215929,13963.730101485233
2032.5,2032,III,ingreso_hombres,SARIMA,12521.569940137308,11563.846913513411,13479.292966761204,11055.056555619465,13988.08332465515
2032.75,2032,IV,ingreso_hombres,SARIMA,12528.794039823926,11555.746471725992,13501.84160792186,11038.814951173965,14018.773128473887
2033.0,2033,I,ingreso_hombres,SARIMA,13019.5635654737,12031.429088878043,14007.698042069356,11506.482648186602,14532.644482760797
2033.25,2033,II,ingreso_hombres,SARIMA,13160.404939040587,12157.410463536042,14163.399414545132,11624.569648424254,14696.24022965692
2033.5,2033,III,ingreso_hombres,SARIMA,13165.808231773177,12148.170726593507,14183.445736952846,11607.550801966809,14724.065661579545
2033.75,2033,IV,ingreso_hombres,SARIMA,13177.911800943964,12145.839000215272,14209.984601672657,11597.550324828155,14758.273277059774
2034.0,2034,I,ingreso_hombres,SARIMA,13673.55635431,12627.247394174594,14719.865314445406,12071.395759102661,15275.716949517338
2034.25,2034,II,ingreso_hombres,SARIMA,13819.289468407373,12758.935464258146,14879.6434725566,12195.62239955387,15442.956537260876
2034.5,2034,III,ingreso_hombres,SARIMA,13829.56848569319,12755.353056567837,14903.783914818541,12184.676109844993,15474.460861541385
2034.75,2034,IV,ingreso_hombres,SARIMA,13846.555275742488,12758.65502193857,14934.455529546407,12180.708012105239,15512.402539379738
2025.0,2025,I,ingreso_hombres,Prophet,8501.833912889855,8339.26338954816,8664.40443623155,8252.897799022883,8750.770026756827
2025.25,2025,II,ingreso_hombres,Prophet,8605.139179687056,8441.248285451042,8769.03007392307,8354.18124788816,8856.097111485951
2025.5,2025,III,ingreso_hombres,Prophet,8666.05591705493,8501.151866597564,8830.959967512295,8413.546589792088,8918.565244317771
2025.75,2025,IV,ingreso_hombres,Prophet,8752.350214052556,8586.592033390436,8918.108394714676,8498.532999913683,9006.16742819143
2026.0,2026,I,ingreso_hombres,Prophet,9078.976016401866,8912.46533192315,9245.486700880583,8824.006530793831,9333.945502009901
2026.25,2026,II,ingreso_hombres,Prophet,9182.281283198969,9015.09028326781,9349.472283130128,8926.27006455438,9438.292501843558
2026.5,2026,III,ingreso_hombres,Prophet,9243.198020566779,9075.381406010769,9411.014635122789,8986.228829527889,9500.167211605669
2026.75,2026,IV,ingreso_hombres,Prophet,9329.492317564505,9161.093395113749,9497.891240015262,9071.631467561783,9587.353167567228
2027.0,2027,I,ingreso_hombres,Prophet,9656.11811991388,9487.172281931333,9825.063957896426,9397.419805503105,9914.816434324654
2027.25,2027,II,ingreso_hombres,Prophet,9759.42338671083,9589.960263156907,9928.886510264754,9499.932978768886,10018.913794652775
2027.5,2027,III,ingreso_hombres,Prophet,9820.340124078692,9650.38499476534,9990.295253392043,9560.096332317622,10080.583915839761
2027.75,2027,IV,ingreso_hombres,Prophet,9906.634421076507,9736.209186183045,10077.05965596997,9645.670780145894,10167.59806200712
2028.0,2028,I,ingreso_hombres,Prophet,10233.260223425828,10062.384095487156,10404.136351364501,9971.606152519736,10494.91429433192
2028.25,2028,II,ingreso_hombres,Prophet,10336.565490222914,10165.25550264217,10507.875477803658,10074.247071739901,10598.883908705928
2028.5,2028,III,ingreso_hombres,Prophet,10397.482227590797,10225.753617854103,10569.210837327491,10134.522793931485,10660.44166125011
2028.75,2028,IV,ingreso_hombres,Prophet,10483.776524588226,10311.643029285253,10655.910019891198,10220.19710990555,10747.355939270901
2029.0,2029,I,ingreso_hombres,Prophet,10810.402326937583,10637.876413085925,10982.92824078924,10546.222021352232,11074.582632522934
2029.25,2029,II,ingreso_hombres,Prophet,10913.707593734829,10740.800643069328,11086.61454440033,10648.94382552828,11178.471361941378
2029.5,2029,III,ingreso_hombres,Prophet,10974.624331102648,10801.346788955007,11147.90187325029,10709.293094689072,11239.955567516225
2029.75,2029,IV,ingreso_hombres,Prophet,11060.91862810023,10887.280125164067,11234.557131036392,10795.034670479232,11326.802585721227
2030.0,2030,I,ingreso_hombres,Prophet,11387.544430449596,11213.553883467896,11561.534977431296,11121.121405383868,11653.967455515323
2030.25,2030,II,ingreso_hombres,Prophet,11490.849697246691,11316.51539309278,11665.184001400601,11223.900294011017,11757.799100482365
2030.5,2030,III,ingreso_hombres,Prophet,11551.76643461456,11377.096101130475,11726.436768098643,11284.302486467055,11819.230382762064
2030.75,2030,IV,ingreso_hombres,Prophet,11638.060731612233,11463.061597771184,11813.059865453282,11370.093307918125,11906.028155306341
2031.0,2031,I,ingreso_hombres,Prophet,11964.686533961545,11789.365381338148,12140.007686584942,11696.226019006968,12233.147048916122
2031.25,2031,II,ingreso_hombres,Prophet,12067.991800758547,11892.355007857781,12243.628593659314,11799.047961629249,12336.935639887846
2031.5,2031,III,ingreso_hombres,Prophet,12128.908538126409,11952.962118796851,12304.854957455966,11859.490583528024,12398.326492724793
2031.75,2031,IV,ingreso_hombres,Prophet,12215.202835124179,12038.952472033428,12391.45319821493,11945.319466641467,12485.08620360689
2032.0,2032,I,ingreso_hombres,Prophet,12541.828637473558,12365.279711433128,12718.377563513988,12271.48809447415,12812.169180472965
2032.25,2032,II,ingreso_hombres,Prophet,12645.133904270462,12468.291520049257,12821.976288491667,12374.344003431743,12915.923805109182
2032.5,2032,III,ingreso_hombres,Prophet,12706.05064163826,12528.919650787411,12883.181632489108,12434.818811897898,12977.282471378621
2032.75,2032,IV,ingreso_hombres,Prophet,12792.344938635957,12614.929959755713,12969.759917516201,12520.678252225583,13064.01162504633
2033.0,2033,I,ingreso_hombres,Prophet,13118.970740985247,12941.276177791098,13296.665304179396,12846.875941094206,13391.065540876289
2033.25,2033,II,ingreso_hombres,Prophet,13222.276007782551,13044.306065268629,13400.245950296474,12949.759533308108,13494.792482256995
2033.5,2033,III,ingreso_hombres,Prophet,13283.192745150427,13104.95144410034,13461.434046200515,13010.260752917478,13556.124737383376
2033.75,2033,IV,ingreso_hombres,Prophet,13369.487042147957,13190.978232204134,13547.99585209178,13096.14542692148,13642.828657374435
2034.0,2034,I,ingreso_hombres,Prophet,13696.112844497262,13517.340215967877,13874.885473026647,13422.367257061642,13969.858431932882
2034.25,2034,II,ingreso_hombres,Prophet,13799.418111294464,13620.385205850496,13978.451016738432,13525.27397483339,14073.562247755539
2034.5,2034,III,ingreso_hombres,Prophet,13860.334848662278,13681.045069055372,14039.624628269185,13585.797373639201,14134.872323685355
2034.75,2034,IV,ingreso_hombres,Prophet,13946.629145659905,13767.085764573327,14126.172526746483,13671.703343371084,14221.554947948725
2025.0,2025,I,ingreso_hombres,Regresion Polinomica (G2),7948.14065951854,7681.67110183946,8214.61021719762,7540.109149322448,8356.172169714631
2025.25,2025,II,ingreso_hombres,Regresion Polinomica (G2),8024.693287678063,7758.223729998983,8291.162845357143,7616.661777481971,8432.724797874154
2025.5,2025,III,ingreso_hombres,Regresion Polinomica (G2),8103.15569396317,7836.68613628409,8369.62525164225,7695.124183767078,8511.187204159261
2025.75,2025,IV,ingreso_hombres,Regresion Polinomica (G2),8183.527878381312,7917.058320702232,8449.997436060392,7775.49636818522,8591.559388577403
2026.0,2026,I,ingreso_hombres,Regresion Polinomica (G2),8265.809840925038,7999.340283245958,8532.279398604118,7857.778330728946,8673.84135112113
2026.25,2026,II,ingreso_hombres,Regresion Polinomica (G2),8350.001581594348,8083.532023915268,8616.471139273428,7941.970071398256,8758.03309179044
2026.5,2026,III,ingreso_hombres,Regresion Polinomica (G2),8436.103100396693,8169.633542717613,8702.572658075773,8028.0715902006,8844.134610592784
2026.75,2026,IV,ingreso_hombres,Regresion Polinomica (G2),8524.114397324622,8257.644839645542,8790.583955003702,8116.082887128529,8932.145907520713
2027.0,2027,I,ingreso_hombres,Regresion Polinomica (G2),8614.035472378135,8347.565914699055,8880.505030057215,8206.003962182043,9022.066982574226
2027.25,2027,II,ingreso_hombres,Regresion Polinomica (G2),8705.866325564682,8439.396767885602,8972.335883243763,8297.834815368591,9113.897835760774
2027.5,2027,III,ingreso_hombres,Regresion Polinomica (G2),8799.606956876814,8533.137399197734,9066.076514555894,8391.575446680723,9207.638467072906
2027.75,2027,IV,ingreso_hombres,Regresion Polinomica (G2),8895.257366321981,8628.787808642901,9161.726924001061,8487.22585612589,9303.288876518072
2028.0,2028,I,ingreso_hombres,Regresion Polinomica (G2),8992.817553892732,8726.347996213652,9259.287111571812,8584.78604369664,9400.849064088823
2028.25,2028,II,ingreso_hombres,Regresion Polinomica (G2),9092.287519589067,8825.817961909986,9358.757077268147,8684.256009392975,9500.319029785158
2028.5,2028,III,ingreso_hombres,Regresion Polinomica (G2),9193.667263410985,8927.197705731905,9460.136821090065,8785.635753214894,9601.698773607077
2028.75,2028,IV,ingreso_hombres,Regresion Polinomica (G2),9296.95678536594,9030.48722768686,9563.42634304502,8888.925275169848,9704.98829556203
2029.0,2029,I,ingreso_hombres,Regresion Polinomica (G2),9402.156085453928,9135.686527774847,9668.625643133008,8994.124575257836,9810.187595650019
2029.25,2029,II,ingreso_hombres,Regresion Polinomica (G2),9509.26516366005,9242.79560598097,9775.73472133913,9101.233653463958,9917.29667385614
2029.5,2029,III,ingreso_hombres,Regresion Polinomica (G2),9618.284019999206,9351.814462320126,9884.753577678286,9210.252509803115,10026.315530195297
2029.75,2029,IV,ingreso_hombres,Regresion Polinomica (G2),9729.212654463947,9462.743096784867,9995.682212143027,9321.181144267855,10137.244164660038
2030.0,2030,I,ingreso_hombres,Regresion Polinomica (G2),9842.051067061722,9575.581509382642,10108.520624740802,9434.01955686563,10250.082577257814
2030.25,2030,II,ingreso_hombres,Regresion Polinomica (G2),9956.799257785082,9690.329700106002,10223.268815464162,9548.76774758899,10364.830767981173
