 , , Total, Total, Total, Total, Total, Total, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No especificado, No especificado, No especificado, No especificado, No especificado, No especificado
 , , Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado
 Segundo trimestre del 2014, Total, 48505094|0.434592994049279|210799.740281017|, 6601298|1.34943330567794|89080.113819052|, 9393807|1.06714720745635|100245.74907434|, 16498591|0.753389643409535|124298.675902498|, 15983800|0.799090791836361|127725.07398554|, 27598|15.6626945721632|4322.59044802559|, 6361828|1.31076480937645|83388.6026570579|, 1865159|2.32249532251992|43318.2305325593|, 1681021|2.21825190873665|37289.280418764|, 1962272|1.99889214546715|39223.7008807012|, 851507|2.87326939219107|24466.0900033644|, 1869|45.6281501650345|852.790126584496|, 11782775|1.01130572495739|119159.878133849|, 1800983|2.26765311284062|40840.0470612305|, 2705835|1.8409446893346|49812.9257346569|, 4545663|1.41412200754765|64281.2208719509|, 2726829|1.93030908678703|52636.227968144|, 3465|36.1483260458711|1252.53949748943|, 10778865|0.966028081158719|104126.862730189|, 1067305|2.80779991658561|29967.7888997141|, 2258763|1.88899457583286|42667.9105509196|, 4315629|1.37680123013683|59417.6331601418|, 3130417|1.68344330629631|52698.7954456617|, 6751|43.1000085124026|2909.6815746723|, 7132057|1.10917243007642|79106.8099413355|, 431979|3.89565655855461|16828.4182450786|, 954014|2.67320781566077|25502.776810498|, 2304505|1.74718206094602|40263.8979536041|, 3436134|1.65696512680047|56935.5420901341|, 5425|33.504620258558|1817.62564902677|, 3294157|1.63747961256751|53941.1492809656|, 71284|9.28902389002046|6621.58778976219|, 201601|5.74045075794039|11572.8061325154|, 625664|3.09430620955644|19359.9600029592|, 2394143|1.96959655660293|47154.9580881502|, 1465|45.7392386340287|670.079845988521|, 3597137|2.22612691434009|80076.8349026858|, 954681|4.28956746360876|40951.6855572548|, 897780|3.46822167633912|31137.0005658373|, 1136741|2.82093160620598|32066.6861497019|, 606818|3.51029517133424|21301.102952787|, 1117|49.0368601127315|547.74172745921|, 5558275|1.64181782601571|91256.7497689746|, 409907|4.39251515466563|18005.2270950352|, 694793|3.94021060728449|27376.3074846701|, 1608117|2.4205095605258|38924.6257294407|, 2837952|2.14056456558009|60748.1949001715|, 7506|26.2676208010925|1971.64761733|
 Segundo trimestre del 2014, Hombre, 30070634|0.480894743139476|144608.098134712|, 4393596|1.45959353002201|64128.6429513058|, 6172223|1.21731294690761|75135.2696910095|, 10202038|0.871581845255436|88919.1110540607|, 9286024|0.916252050847358|85083.3853421779|, 16753|16.2245467568779|2718.09831817975|, 3037273|1.87310237424699|56891.2326753629|, 998411|3.07462360098814|30697.3802408617|, 832479|3.32682236888694|27695.0975882863|, 830197|3.08135022160262|25581.2770992383|, 375169|4.31619455045584|16193.0239329997|, 1017|41.9357729646481|426.486811050471|, 6610633|1.24610602400047|82375.4960375632|, 1149171|2.78364763958708|31988.8714163193|, 1597287|2.38433400002698|38084.657019011|, 2456087|1.85244889529888|45497.7564990794|, 1404841|2.41971158482569|33993.1004253811|, 3247|37.5110332044593|1217.98324814879|, 7466523|1.10932699659541|82828.1553460054|, 852014|3.0567860235635|26044.2448708043|, 1745063|2.14047277327353|37352.5983914703|, 3010810|1.5702613409836|47277.5854804682|, 1855816|2.0313479978341|37698.0811594848|, 2820|43.8203758630346|1235.73459933758|, 5037430|1.24086431488196|62507.6712571582|, 373987|4.25284447818583|15905.0854786328|, 829714|2.8390290631693|23555.8216011845|, 1789117|1.97505129755397|35335.9785232586|, 2040997|1.94137162808082|39623.3366879807|, 3615|38.4549685896825|1390.14711451702|, 2329133|1.7625115102325|41051.2372136235|, 59642|10.0428954141936|5989.78368293333|, 177091|6.27123378978871|11105.7906306747|, 478286|3.40551277545334|16288.0908332048|, 1613269|2.14256350302288|34565.3127995822|, 845|54.7681005135687|462.790449339655|, 2083193|2.84965054993513|59363.7207807101|, 644245|4.60531588498107|29669.5173231963|, 525194|4.53327362799123|23808.4810977923|, 612083|3.7518853681666|22964.6525180352|, 300828|4.96750375012542|14943.6421814273|, 843|60.1453903175906|507.025640377289|, 3506449|1.71717064710641|60211.7129837561|, 316126|4.89840008179365|15485.116242571|, 465395|3.7388551954831|17400.4451370186|, 1025458|2.8354509859734|29076.3589717431|, 1695104|2.32931771329118|39484.3577307073|, 4366|31.2421161576113|1364.03079144131|
 Segundo trimestre del 2014, Mujer, 18434460|0.651677411725062|120133.211793492|, 2207702|2.03552694710678|44938.3691218154|, 3221584|1.58092363543879|50930.7828915144|, 6296553|1.07045768013392|67401.935172203|, 6697776|1.06696215290445|71462.7350063176|, 10845|30.313280930846|3287.47531695024|, 3324555|1.58362752847483|52648.5681792864|, 866748|3.11653040354844|27012.464942148|, 848542|2.72438190204228|23117.5246792276|, 1132075|2.49835727870862|28283.2781629407|, 476338|3.7308014958153|17771.2252291367|, 852|86.6766356252095|738.484935526785|, 5172142|1.30649054055472|67573.5459740578|, 651812|3.46880722454376|22610.1017464432|, 1108548|2.54708944709671|28235.7091240017|, 2089576|1.87936632704922|39270.7877221021|, 1321988|2.5074272447639|33147.8872845093|, 218|79.7954206020717|173.954016912516|, 3312342|1.49464398021252|49507.7203070509|, 215291|5.85380088055093|12602.7064537469|, 513700|3.43470165990285|17644.0624269209|, 1304819|2.30268872647402|30045.920013891|, 1274601|2.44233616645795|31130.0412010347|, 3931|67.0152654794655|2634.37008599779|, 2094627|1.83798412937375|38498.9118295776|, 57992|9.55875385155813|5543.31253359559|, 124300|6.9651267571228|8657.65255910364|, 515388|3.45798747104468|17822.0524672678|, 1395137|2.25892642343741|31515.118336152|, 1810|57.8781429367757|1047.59438715564|, 965024|2.57761157464271|24874.57032208|, 11642|20.5428534493167|2391.59899856945|, 24510|13.6932066644131|3356.20495344766|, 147378|6.02390683476732|8877.91341494337|, 780874|2.92902644972353|22872.0059990141|, 620|78.1604316116476|484.594675992215|, 1513944|2.6902491422237|40728.8654737472|, 310436|6.19840582508417|19242.0831071583|, 372586|4.75764932254082|17726.335304882|, 524658|3.67161238265474|19263.4080945887|, 305990|4.7606512580329|14567.1167844549|, 274|75.6329076887273|207.234167067113|, 2051826|2.36720885500295|48571.0067612529|, 93781|7.86644797552603|7377.23357592806|, 229398|8.70827020966278|19976.5976955622|, 582659|3.45668507987601|20140.6867195548|, 1142848|2.90241539699492|33170.1963162485|, 3140|44.8468972775918|1408.19257451638|
 Primer trimestre del 2014, Total, 48272319|0.44254640048176|213627.410163573|, 6542783|1.36654865330306|89410.3129750415|, 9348338|1.0488474238288|98049.8022838086|, 16444345|0.764504382687767|125717.738229297|, 15907366|0.810771767110174|128972.432418883|, 29487|14.3978510735452|4245.49434605628|, 6260418|1.3621579179785|85276.779485551|, 1865616|2.36762908436109|44170.867018494|, 1657188|2.25017540874965|37289.6368527502|, 1912336|2.09574035412497|40077.5972584592|, 821809|3.07917454173677|25304.9335097016|, 3469|37.4271711285366|1298.34856644893|, 11727255|1.02392093746819|120077.819335285|, 1788264|2.27900726684178|40754.6665103156|, 2766837|1.84024878283196|50916.6842154444|, 4513490|1.45237947597274|65553.0024100822|, 2653286|1.87799281802716|49828.5205217201|, 5378|38.7182613262335|2082.26809412484|, 10925964|0.966063887662461|105551.792583001|, 1058740|2.7309962325603|28914.149512609|, 2281534|2.06578186427116|47131.5155991803|, 4374094|1.36203837886272|59576.8390075317|, 3207226|1.7042152831498|54658.035657154|, 4370|40.1169161990173|1753.10923789706|, 7259918|1.13550824820706|82436.967703069|, 460089|4.18394093350946|19249.8520015743|, 941929|2.59180774688738|24412.9887921788|, 2383851|1.77432156642164|42297.1824043579|, 3472180|1.67131367023667|58031.0189952238|, 1869|33.8923495216343|633.448012559345|, 3354277|1.69718819945405|56928.3934210014|, 93139|8.80538971583798|8201.25192743434|, 216765|5.67857641764611|12309.1661717106|, 640275|3.05080174347282|19533.5208630206|, 2404098|2.04188687054834|49088.9614171151|, , 3437914|2.13607364546986|73436.3749079187|, 911804|4.07536691794169|37159.358572469|, 835747|3.53070242755136|29507.7396171876|, 1123943|2.89342441995373|32520.4412283605|, 565850|3.63578049410435|20573.0639258895|, 570|75.0196444981849|427.611973639654|, 5306573|1.69725914874049|90066.2957270927|, 365131|4.72112931746357|17238.3066881479|, 648338|3.53451630730653|22915.612336465|, 1496356|2.52542851757293|37789.4011484136|, 2782917|2.20448201411726|61348.9047328115|, 13831|20.8639174798535|2885.68842663854|
 Primer trimestre del 2014, Hombre, 29951085|0.489994647531635|146758.713377651|, 4365171|1.49029626708296|65053.9804647881|, 6081708|1.18046665805182|71792.5351800705|, 10187318|0.873627881847807|88999.2504605004|, 9297323|0.923798936816755|85888.5710264197|, 19565|16.3307847725995|3195.11804075909|, 2937278|1.97023196946753|57871.1901881364|, 1004365|3.11996123222525|31335.7986300392|, 816491|3.20725703361674|26186.9650263477|, 780567|3.25352203003903|25395.9193042147|, 333258|4.33230811350193|14437.7633728943|, 2597|43.144678984308|1120.46731322248|, 6600137|1.28088659283797|84540.2699419383|, 1162339|2.66529613253123|30979.7764139022|, 1613486|2.34800227492575|37884.6879856086|, 2447950|1.89411495765432|46366.9871058989|, 1373811|2.43071541818097|33393.4357936661|, 2551|39.8634116314659|1016.91563071869|, 7581860|1.08317041996406|82124.4648030869|, 836066|3.00684177328474|25139.1817402308|, 1720360|2.16602706984693|37263.4632988186|, 3083197|1.56726640849546|48321.9108887396|, 1938434|2.06761299549992|40079.313293189|, 3803|45.478370366452|1729.54242503617|, 5095171|1.24733923473116|63554.0669596441|, 385677|4.46806283608169|17232.2907043148|, 817023|2.74248706557044|22406.7500977356|, 1827566|1.95760582315266|35776.5384379582|, 2063696|1.98353061689147|40934.0419995647|, 1209|34.0735726051787|411.94949279661|, 2399824|1.77702084296566|42645.3726744923|, 79717|9.76740050399638|7786.27865977079|, 185716|6.08090407041157|11293.2118034056|, 493493|3.44788204734779|17015.056551918|, 1640898|2.13539297930736|35039.6206895948|, , 1971833|2.81493553514185|55505.8278106536|, 612586|4.61722834364399|28284.494421195|, 473345|4.45696841068564|21096.8371235599|, 610728|3.87000435991276|23635.200227208|, 274788|5.28389144669344|14519.49962854|, 386|100|386|, 3364982|1.80850497354874|60855.86682902|, 284421|5.21558872861415|14834.2296178117|, 455287|4.07587557111492|18556.931611462|, 943817|2.86635804606433|27053.174519623|, 1672438|2.38204375713992|39838.2049710357|, 9019|24.4716988645337|2207.10252059229|
 Primer trimestre del 2014, Mujer, 18321234|0.66175098826678|121240.947057669|, 2177612|2.06219012083037|44906.4995340166|, 3266630|1.60266871235905|52353.2569585345|, 6257027|1.08378901616075|67812.9713642126|, 6610043|1.07691032698634|71184.2356852375|, 9922|27.100101706868|2688.87209135544|, 3323140|1.62258104596266|53920.6397708035|, 861251|3.12364027187078|26902.3830778898|, 840697|2.91884256900214|24538.6219123239|, 1131769|2.594585376454|29364.7129692397|, 488551|3.96743522038267|19382.9444435317|, 872|75.2228893504639|655.943595136045|, 5127118|1.31085715147548|67209.1929675866|, 625925|3.61558973776801|22630.8800661244|, 1153351|2.49620211245015|28789.972025965|, 2065540|1.87449637062684|38718.4723338455|, 1279475|2.50438694194467|32043.0048254466|, 2827|63.4854309231796|1794.73313219829|, 3344104|1.53158918380039|51217.9351590363|, 222674|5.33346934020866|11876.2495186162|, 561174|4.31111719465121|24192.868805912|, 1290897|2.17886976885761|28126.9644800898|, 1268792|2.4368916908442|30919.0868220959|, 567|50.5268689621756|286.487347015536|, 2164747|1.96259547562571|42485.2266807432|, 74412|11.0942456975623|8255.45010847006|, 124906|7.04969708996432|8805.49464719083|, 556285|3.56889253392655|19853.2138323533|, 1408484|2.35505623101394|33170.5902048343|, 660|72.9091790724674|481.200581878285|, 954453|2.7278988127153|26036.5120549255|, 13422|19.3810092123412|2601.31905648044|, 31049|15.7304784886693|4884.15626594694|, 146782|5.8489528179838|8585.20992529298|, 763200|3.09251184849984|23602.0504277507|, , 1466081|2.59835063564465|38093.9249825655|, 299218|6.01673743993494|18003.1614330245|, 362402|4.89636463007659|17744.5233466902|, 513215|3.74772453518583|19233.884473254|, 291062|4.67582888939449|13609.5610820494|, 184|100|184|, 1941591|2.26371439109762|43952.0748832561|, 80710|8.84645252356482|7139.97183176916|, 193051|5.97700691523225|11538.671619925|, 552539|3.5769812496462|19764.2164269826|, 1110479|2.88557631712718|32043.7190306708|, 4812|36.9113385704451|1776.17361200982|
 Cuarto trimestre del 2013, Total, 49118670|0.473120847339916|232390.667706097|, 6716880|1.32119412780882|88743.024131965|, 9682702|1.04889338536256|101561.220802369|, 16637312|0.768023679758681|127778.495835333|, 16059504|0.822835408346617|132143.285316841|, 22272|15.1258759196217|3368.83508481816|, 6665734|1.34291346379453|89515.0393467298|, 2028045|2.27410499330601|46119.8726114929|, 1799800|2.20601708434504|39703.895484042|, 1984491|2.00447863658769|39778.6981400054|, 850878|2.93451376734748|24969.1320533309|, 2520|40.6943235198996|1025.49695270147|, 11474414|1.01400959244902|116351.658637314|, 1725479|2.31038448288982|39865.1990715224|, 2737751|1.85511409932038|50788.4048052847|, 4464375|1.42181241358841|63475.0379391375|, 2543293|1.86919693994818|47539.1549299162|, 3516|29.6846926883908|1043.71379492382|, 10272644|0.997736669636913|102493.936129256|, 994273|2.82685141763822|28106.620395694|, 2175695|1.98169496788322|43115.6383314868|, 4111036|1.39968760319659|57541.6612549488|, 2985997|1.67374707920546|49978.0375726628|, 5643|39.810016670848|2246.47924073595|, 7792789|1.10674695601114|86246.4550458706|, 500053|3.97125883171514|19858.3989257565|, 1131143|2.66983181384319|30199.6156740603|, 2589481|1.72954423736581|44786.2194131825|, 3570357|1.60275578288364|57224.1032870908|, 1755|36.5699674789041|641.802929254767|, 3615968|1.70760655899743|61746.5067392481|, 71850|8.76119236522769|6294.91671441609|, 221517|5.50807345784537|12201.3190816153|, 704351|3.01639869103368|21246.0343442827|, 2617377|2.05985578741896|53914.1916130727|, 873|64.9181429541632|566.735387989845|, 3809084|2.2588694522569|86042.2348868052|, 1025324|4.02789795139441|41299.0043911552|, 952431|3.47581828338874|33104.7708346622|, 1215687|2.80103029609987|34051.7611757477|, 614270|3.68046956569371|22608.0204011867|, 1372|46.5522675884356|638.697111313336|, 5488037|1.6986138307287|93220.5555175082|, 371856|4.45449717906045|16564.315030167|, 664365|3.3794784882279|22452.0722583153|, 1567891|2.51485317047842|39430.1565231458|, 2877332|2.25239927758935|64809.0051818471|, 6593|26.8206461020952|1768.28519751113|
 Cuarto trimestre del 2013, Hombre, 30239447|0.519725540882837|157162.129480729|, 4443975|1.47309664855158|65464.0467874702|, 6211674|1.19872293283868|74460.7607511777|, 10208380|0.889290405366523|90782.1438833551|, 9361479|0.934728918654241|87504.4514267439|, 13939|16.9565685201809|2363.57608602801|, 3160544|1.98146925371737|62625.2076102091|, 1089090|3.0783141985506|33525.6121049947|, 869726|3.21633376969804|27973.291041844|, 828669|3.14972792110798|26100.8188665663|, 370671|4.40079918943012|16312.4863634525|, 2388|42.7377833942332|1020.57826745429|, 6357994|1.27810730476178|81261.9857503155|, 1105252|2.9035613945328|32091.6703843016|, 1548606|2.36453971883808|36617.4039583096|, 2401242|1.8731889246323|44979.7991976191|, 1300779|2.406489823505|31303.1142612901|, 2115|36.9487437427644|781.465930159466|, 7054690|1.13227704628403|79878.6355564946|, 794123|3.03486814296287|24100.585942941|, 1626925|2.22973862504099|36276.1751254481|, 2836898|1.57459125608475|44669.547852043|, 1793719|2.11025760917324|37852.0916846861|, 3025|45.4231597127471|1374.0505813106|, 5473126|1.24490698447515|68135.3278431256|, 419809|4.13566429932602|17361.8909383576|, 950556|2.79492780794395|26567.3539740797|, 1978049|1.9530843800384|38632.9660485058|, 2123270|1.86590450501046|39618.1905835356|, 1442|42.4187253728482|611.678019876471|, 2540791|1.78082527548322|45247.0483252028|, 58897|9.4458181789178|5563.30353283722|, 191574|5.87159413278245|11248.4477439367|, 532704|3.37418360099181|17974.4110098274|, 1756867|2.19889189095388|38631.6059978447|, 749|73.8322585613754|553.003616624702|, 2172148|2.90106736299034|63015.4767038473|, 684156|4.48703139344418|30698.2945001319|, 559652|4.44488130058286|24875.867096338|, 646007|3.80768580297212|24597.9168252061|, 281616|5.16243058577959|14538.2305184491|, 717|61.1631271864911|438.539621927141|, 3480154|1.7832227339803|62058.8973055249|, 292648|4.87112200990813|14255.2411395559|, 464635|4.00156702088512|18592.6809274896|, 984811|2.79490335954131|27524.5157241324|, 1734557|2.48000298005173|43017.0652906959|, 3503|32.2195745057752|1128.6516949373|
 Cuarto trimestre del 2013, Mujer, 18879223|0.680277543594948|128431.114474212|, 2272905|1.97333051307438|44851.9278981931|, 3471028|1.58754934482298|55104.2822726223|, 6428932|1.07928120307595|69386.2546345349|, 6698025|1.09142291778551|73103.7798890027|, 8333|28.8515899722725|2404.20299238947|, 3505190|1.60922228520935|56406.2986189297|, 938955|2.92675247370032|27480.8886894329|, 930074|2.85864384823312|26587.5031850157|, 1155822|2.46495708524135|28490.5162817783|, 480207|3.79695861324052|18233.2610478839|, 132|75.9996133574815|100.319489631876|, 5116420|1.33145035690123|68122.5923505657|, 620227|3.35666703358504|20818.9552423935|, 1189145|2.64752183826896|31482.8735636834|, 2063133|1.87543417340222|38692.7013247384|, 1242514|2.53347079367434|31478.7292973148|, 1401|49.4229363158502|692.415337785061|, 3217954|1.54470188284377|49707.7960270465|, 200150|5.63049326547373|11269.4322708457|, 548770|3.59573008816557|19732.2880048262|, 1274138|2.34799776116482|29916.7317141502|, 1192278|2.39738162505528|28583.4536915766|, 2618|67.9071982845165|1777.81045108864|, 2319663|1.76068318755886|40841.9164490235|, 80244|9.8318504438489|7889.47007016211|, 180587|6.85494350696486|12379.1368309226|, 611432|3.14273326917685|19215.6768823934|, 1447087|2.2254214409841|32203.7843676936|, 313|62.0836734476365|194.321897891102|, 1075177|2.7144751099048|29185.4120524212|, 12953|22.4827657108428|2912.19264252547|, 29943|13.6318277261267|4081.77817603411|, 171647|5.61406667645903|9636.37702814163|, 860510|3.09457435820408|26629.1218097819|, 124|100|124|, 1636936|2.60879131436795|42704.2441897622|, 341168|5.64719576769266|19266.4248567217|, 392779|4.79846576851818|18847.365860928|, 569680|3.68592741493328|20997.9912973919|, 332654|4.52937403605399|15067.143905895|, 655|70.8924849366159|464.345776334834|, 2007883|2.29612382963318|46103.4800341535|, 79208|8.71894193006714|6906.09952396758|, 199730|5.93229576705681|11848.5743355426|, 583080|3.69921901872372|21569.4062543743|, 1142775|2.91294093843321|33288.3608091801|, 3090|44.1586205219749|1364.50137412903|
 Tercer trimestre del 2013, Total, 48499708|0.521550286894094|252950.366216798|, 6649931|1.36004000279616|90441.7217583425|, 9541083|1.1361191236084|108398.06856235|, 16463445|0.792909045245376|130540.144563998|, 15814509|0.824944865166179|130460.979946743|, 30740|16.4072495532637|5043.58851267325|, 6527402|1.38097366515343|90141.7026386985|, 1887117|2.27967810401127|43020.1930460744|, 1794754|2.28742002016408|41053.5623086956|, 2007506|2.09867306387269|42130.987677628|, 835746|3.16205240440451|26426.7264877145|, 2279|58.0300159835878|1322.50406426597|, 11608751|1.06855969865568|124046.434703289|, 1758031|2.48392413524597|43668.1563141061|, 2814570|1.82680920252879|51416.8237716144|, 4489864|1.45773836403507|65450.4700209997|, 2538586|1.9680087429974|49959.5944285079|, 7700|27.2240241182526|2096.24985710545|, 9908008|1.04745583571794|103782.007999401|, 954024|2.9726702164657|28359.9873059347|, 2063737|2.04642974315949|42232.9277885873|, 3971915|1.42181125106132|56473.1343525921|, 2911537|1.71778772950567|50014.0253260175|, 6795|45.120622393373|3065.9462916297|, 7513374|1.13297656897651|85124.7669595728|, 483304|3.98306763278721|19250.3251919659|, 1020365|2.78172485340894|28383.7468004861|, 2452438|1.7744992669842|43518.4943332419|, 3552808|1.59197314679267|56559.7493171018|, 4459|43.799092534149|1953.00153609771|, 3600314|1.65936519722432|59742.3575067948|, 85671|9.23664258349381|7913.12406770498|, 227966|5.75621297024845|13122.2084597566|, 707324|3.11017903299992|21999.0427433764|, 2577646|1.98253932362682|51102.8455738937|, 1707|45.1557748479534|770.809076654564|, 3909145|2.21051587756117|86412.2709018884|, 1098368|3.83423646874874|42114.0264170661|, 949826|3.53556156932544|33581.683031461|, 1242928|2.83463049904698|35232.4161691946|, 617584|3.74367516831959|23120.3388515148|, 439|85.9180702107307|377.180328225108|, 5432714|1.64308606020063|89264.1664245681|, 383416|4.49875006749479|17248.9275587858|, 669865|3.34105524744197|22380.5597332772|, 1591470|2.47021400143657|39312.7147686626|, 2780602|2.20872957924607|61415.9788551078|, 7361|29.415363879985|2165.2649352057|
 Tercer trimestre del 2013, Hombre, 29889396|0.566124103062969|169211.075015939|, 4450854|1.53057188813086|68123.520105748|, 6077620|1.24339976460312|75569.112773472|, 10174083|0.9040328645376|91977.053985333|, 9165847|0.946297262659697|86736.159260576|, 20992|19.6452099657507|4123.92247601039|, 3051071|1.9458066111405|59367.9412285907|, 1023281|3.06898892645773|31404.380576546|, 825330|3.19832260361099|26396.7159443826|, 841874|3.11709249759417|26241.9912931959|, 358677|4.65143705133046|16683.6348726006|, 1909|68.3314104750272|1304.44662596827|, 6600137|1.31150967857489|86561.4355542022|, 1161551|2.93788876202825|34125.0762942268|, 1653703|2.29639184288285|37975.500797509|, 2460416|1.87870685960037|46224.004166705|, 1319642|2.52495946635558|33320.4256010041|, 4825|36.0003666800995|1737.0176923148|, 6718302|1.16854695929108|78506.5137369916|, 733473|3.21663233629372|23593.1296959836|, 1515833|2.30438733874001|34930.6637284428|, 2763780|1.6267166921264|44958.8705936511|, 1699385|2.1222860295669|36065.8104435554|, 5831|51.6969430238407|3014.44874772015|, 5222451|1.29008774238812|67374.2002032259|, 413339|4.36278272080792|18033.0824703603|, 855635|2.9359716978463|25121.2014368672|, 1838431|1.98004243150888|36401.7138740131|, 2112695|1.92633371633251|40697.5561082712|, 2351|45.4256256821197|1067.95645978663|, 2497846|1.74894982159263|43686.0731606587|, 68505|10.361856966426|7098.39011485011|, 190300|6.16941112448912|11740.3893699028|, 536319|3.45395383820064|18524.2106854993|, 1701181|2.11587910149076|35994.9332575316|, 1541|48.8463431780787|752.722148374193|, 2309110|2.7764106166283|64110.3751896257|, 754519|4.14820994889062|31299.03222427|, 569770|4.32084878013983|24618.9000946027|, 696145|3.97832847825114|27694.9347849214|, 288237|5.16493979020116|14887.2675030821|, 439|85.9180702107307|377.180328225108|, 3490479|1.76745347381324|61692.5923382215|, 296186|5.04375291823834|14938.8900184134|, 467049|3.89207761257671|18177.9095687634|, 1037118|2.84826288420737|29539.8470594338|, 1686030|2.44828445312703|41278.8103650576|, 4096|26.3454093003275|1079.10796494141|
 Tercer trimestre del 2013, Mujer, 18610312|0.723499091619684|134645.438267589|, 2199077|2.07149532981234|45553.7773539773|, 3463463|1.6761519735933|58052.9034291738|, 6289362|1.11696845974634|70250.1898592718|, 6648662|1.12320829904506|74678.3233594553|, 9748|28.2783091680969|2756.56957770608|, 3476331|1.68752476948687|58663.9466943505|, 863836|3.16055269416245|27301.9919711451|, 969424|3.01185243602094|29197.6203593716|, 1165632|2.56250067997942|29869.3279260577|, 477069|3.85402737328313|18386.3698494481|, 370|58.8643436802182|217.798071616807|, 5008614|1.36816609057143|68526.1583556134|, 596480|3.65888151381059|21824.4964535774|, 1160867|2.60715512604657|30265.603497083|, 2029448|2.006903411775|40729.0611521995|, 1218944|2.57661293934763|31407.4688274016|, 2875|40.8163650044184|1173.47049387703|, 3189706|1.62683575382277|51891.2776498301|, 220551|5.77949606579113|12746.736368063|, 547904|3.80535149475017|20849.673053796|, 1208135|2.37906608875148|28742.3300913377|, 1212152|2.54855881698447|30892.4066712536|, 964|58.1614499216271|560.676377244485|, 2290923|1.74962040902451|40082.4563630367|, 69965|9.33402106224972|6530.54783620301|, 164730|6.4553550684993|10633.9064043389|, 614007|3.28317468401422|20158.9223820752|, 1440113|2.20897404664895|31811.7224124175|, 2108|77.5683283181995|1635.14036094765|, 1102468|2.64884457014941|29202.6637556348|, 17166|21.0756183810417|3617.84065128962|, 37666|14.6813521927184|5529.8781169093|, 171005|5.93148365156792|10143.1336183637|, 876465|3.00490318738284|26336.924721295|, 166|100|166|, 1600035|2.73284415692244|43726.463006214|, 343849|5.88414790122266|20232.5837168751|, 380056|4.91594125394656|18683.3296920991|, 546783|3.60640443166388|19719.2063435847|, 329347|4.87432208025179|16053.4335416469|, , 1942235|2.20946505017436|42913.003517254|, 87230|8.73945787483363|7623.42910421738|, 202816|5.62570488917537|11409.8296280299|, 554352|3.57478776234392|19816.9074563088|, 1094572|2.9150492907345|31907.3133225785|, 3265|54.5206479185813|1780.09915454168|
